"","Q26","Q5Post","Q3FUS_Yes","Q3FUS_No","Q3Post","sp43fatheduc","sp44motheduc","sq39jobl","sp61pay","sq41preparealll","sp54homesup","sp47mpersonparent","sp41weak","sqr25grade","sqr29confident","sq48gradel","switcher_group","is_switcher","fath_educ","moth_educ","work","class","pay","sum_ses","low_ses","weak","end_grad","ability","sum_belief","no_belief","homesupp","parent_belief","sum_home","no_home_supp"
"183","Yes","Yes"," "," ","Yes","Some college","Some college",35,"Slightly agree",3,"Very strongly","4","Agree",2,"Strongly agree",2,16,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"184","Dont know/ Not sure/ N/A","Yes"," "," ","Yes","Graduate school","Some college",0,"Strongly agree",8,"Somewhat","4","Disagree",0,"Slightly disagree",0,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE
"185","Yes","Yes"," "," ","Yes","Did not finish high school","Did not finish high school",13,"Agree",13,"Not at all","2","Disagree",2,"Disagree",2,16,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,TRUE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE
"186","Yes","Yes","Yes"," ","Yes","Some college","Four years of college",8,"Slightly agree",13,"Very strongly","4","Slightly agree",3,"Slightly agree",3,12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"187","Yes","Yes"," "," ","Yes","High school","Four years of college",0,"Strongly disagree",18,"Very strongly","Very much","Strongly disagree",3,"Slightly agree",3,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"188","Yes","Yes"," "," ","Yes","Some college","Some college",25.5,"Disagree",35,"Somewhat","3","Slightly disagree",3,"Agree",3,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"189","Yes","Yes"," "," ","Yes","Did not finish high school","Did not finish high school",35,"Slightly disagree",35,"Not at all","Very much","Strongly disagree",3,"Strongly agree",2,16,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"190","Yes","Yes","Yes"," ","Yes","Graduate school","Graduate school",3,"Strongly agree",8,"Very strongly","2","Strongly disagree",3,"Agree",3,12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"191","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",25.5,"Slightly disagree",18,"Somewhat","4","Slightly disagree",3,"Slightly agree",3,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"192","Yes","Yes"," "," ","No","Four years of college","Four years of college",3,"Agree",13,"Very strongly","Very much","Slightly disagree",4,"Strongly agree",4,6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"193","Yes","Yes"," "," ","Yes","High school","Some college",35,"Slightly agree",18,"Somewhat","1","Slightly agree",3,"Slightly agree",4,16,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,TRUE,TRUE,2,TRUE
"194","Yes","Yes"," "," ","Yes","Four years of college","High school",25.5,"Disagree",8,"Somewhat","3","Slightly agree",2,"Slightly agree",2,16,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"195","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Strongly agree",25.5,"Somewhat","3","Disagree",4,"Slightly agree",4,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"196","Yes","Yes","Yes"," ","Yes","Four years of college","Four years of college",0,"Strongly agree",35,"Strongly","4","Slightly agree",4,"Agree",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"197","Yes","Yes","Yes"," ","Yes","Four years of college","High school",0,"Disagree",18,"Somewhat","2","Disagree",4,"Agree",3.5,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"198","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Agree",8,"Very strongly","4","Disagree",4,"Strongly agree",4,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"199","Yes","Yes"," "," ","Yes","Some college","Some college",0,"Slightly disagree",13,"Strongly","4","Slightly agree",1,"Disagree",0,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,0,FALSE
"200","Yes","Yes","Yes"," ","Yes","Some college","Some college",0,"Slightly agree",18,"Strongly","4","Agree",3,"Agree",3.5,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"201","Yes","Yes","Yes"," ","Yes","High school","Some college",0,"Strongly disagree",13,"Strongly","Very much","Disagree",4,"Strongly agree",4,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"202","Yes","Yes"," "," ","Yes","Some college","Some college",0,"Strongly agree",13,"Strongly","2","Slightly agree",2,"Slightly agree",1,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"203","Yes","Yes","Yes"," ","Yes","Graduate school","Four years of college",0,"Strongly agree",18,"Very strongly","4","Strongly disagree",4,"Slightly agree",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"204","Yes","Yes","Yes"," ","Yes","Some college","High school",0,"Strongly agree",25.5,"Not at all","4","Disagree",4,"Strongly agree",4,12,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"205","Yes","","Yes"," ","Yes","Some college","Some college",0,"Agree",18,"Strongly","4","Strongly disagree",3,"Agree",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"206","Yes","Yes"," "," ","Yes","Some college","High school",0,"Strongly agree",18,"Very strongly","Very much","Disagree",3,"Agree",2.5,16,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"207","Yes","Yes","Yes"," ","Yes","Graduate school","Graduate school",0,"Disagree",25.5,"Very strongly","Very much","Disagree",4,"Strongly agree",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"208","Yes","Yes"," "," ","Yes","High school","High school",0,"Slightly disagree",25.5,"Strongly","4","Slightly disagree",3,"Agree",4,16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"209","Yes","Yes","Yes"," ","Yes","High school","Some college",0,"Strongly agree",8,"Very strongly","Very much","Slightly disagree",4,"Agree",4,12,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"210","Yes","Yes","Yes"," ","Yes","Some college","High school",0,"Strongly agree",25.5,"Very strongly","Very much","Slightly agree",3,"Slightly agree",3,12,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"211","Dont know/ Not sure/ N/A","Dont know/ Not sure/ N/A"," ","No","No","High school","Some college",18,"Strongly agree",35,"Somewhat","4","Slightly agree",2,"Agree",2.5,2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,TRUE,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"212","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Agree",13,"Very strongly","Very much","Disagree",2,"Slightly agree",2,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE
"213","Yes","Yes","Yes"," ","Yes","Four years of college","Four years of college",0,"Agree",35,"Very strongly","Very much","Strongly disagree",4,"Agree",2.5,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"214","Yes","Yes"," "," ","Yes","High school","Four years of college",0,"Agree",18,"Strongly","4","Slightly disagree",3,"Strongly agree",2.5,16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"215","Yes","Yes","Yes"," ","Yes","Four years of college","Four years of college",0,"Strongly agree",25.5,"Very strongly","4","Agree",4,"Agree",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"216","Yes","Yes"," "," ","Yes","Some college","High school",0,"Strongly disagree",13,"Very strongly","4","Slightly agree",2,"Agree",2,16,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"217","Yes","Yes","Yes"," ","Yes","Four years of college","Four years of college",3,"Agree",13,"Strongly","4","Slightly agree",3,"Agree",4,12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"218","Yes","Yes","Yes"," ","Yes","Graduate school","Four years of college",0,"Disagree",18,"Strongly","Very much","Slightly disagree",4,"Agree",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"219","Yes","Yes","Yes"," ","Yes","Some college","High school",0,"Strongly agree",8,"Very strongly","Very much","Disagree",3,"Strongly agree",4,12,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"220","Yes","Yes"," "," ","Yes","Four years of college","Some college",0,"Slightly disagree",18,"Strongly","3","Slightly disagree",2,"Disagree",1.5,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,0,FALSE
"221","Yes","Yes"," "," ","Yes","Some college","Some college",0,"Strongly agree",13,"Very strongly","1","Strongly disagree",3,"Agree",3,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,1,TRUE
"222","Yes","Yes"," "," ","Yes","Graduate school","Graduate school",3,"Disagree",13,"Very strongly","Very much","Disagree",4,"Agree",3.5,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"223","Dont know/ Not sure/ N/A","Dont know/ Not sure/ N/A"," "," ","Dont know/ Not sure/ N/A","Some college","Some college",8,"Disagree",25.5,"Strongly","4","Strongly disagree",4,"Strongly agree",4,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"224","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Slightly disagree",8,"Very strongly","3","Agree",4,"Slightly agree",4.33,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"225","Yes","Yes"," "," ","No","Graduate school","Four years of college",13,"Slightly agree",18,"Strongly","4","Agree",1,"Strongly disagree",2,6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,TRUE,FALSE,TRUE,2,TRUE,FALSE,FALSE,0,FALSE
"226","Yes","Yes"," "," ","Yes","Graduate school","Four years of college",13,"Slightly disagree",25.5,"Very strongly","3","Disagree",4,"Slightly agree",4,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"227","Yes","Yes"," "," ","Yes","Graduate school","High school",18,"Disagree",35,"Strongly","4","Disagree",4,"Agree",4,16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"228","Yes","No"," "," ","Yes","Some college","Some college",13,"Disagree",8,"Somewhat","4","Agree",2,"Agree",0,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"229","Yes","Yes"," "," ","Yes","High school","Some college",18,"Disagree",8,"Somewhat","Very much","Slightly disagree",2,"Slightly agree",3,16,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,TRUE,FALSE,1,TRUE
"230","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Slightly agree",35,"Very strongly","Very much","Disagree",3,"Strongly agree",3,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"231","Yes","Yes"," "," ","Yes","Graduate school","Some college",3,"Strongly disagree",18,"Strongly","4","Slightly agree",3,"Slightly agree",4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"232","Yes","Yes"," "," ","Yes","Some college","Four years of college",0,"Disagree",13,"Very strongly","4","Slightly agree",4,"Agree",4,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"233","Yes","Yes"," "," ","Yes","Some college","Some college",8,"Strongly agree",18,"Strongly","3","Strongly disagree",3,"Agree",0,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"234","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Strongly disagree",18,"Very strongly","Very much","Slightly disagree",4,"Strongly agree",3.67,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"235","Yes","Yes"," "," ","Yes","Graduate school","Four years of college",0,"Strongly disagree",25.5,"Very strongly","Very much","Disagree",4,"Agree",4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"236","Yes",""," "," ","Yes","Graduate school","Did not finish high school",0,"Disagree",35,"Very strongly","4","Disagree",3,"Slightly agree",4,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"237","Yes","Yes"," "," ","Yes","High school","High school",0,"Slightly agree",35,"Strongly","4","Slightly agree",4,"Agree",4,16,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"238","Dont know/ Not sure/ N/A","Yes"," "," ","Yes","Some college","Some college",3,"Agree",3,"Strongly","Very much","Disagree",3,"Slightly agree",3.33,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"239","Dont know/ Not sure/ N/A","Dont know/ Not sure/ N/A"," "," ","Dont know/ Not sure/ N/A","Graduate school","Graduate school",0,"Slightly disagree",13,"Strongly","4","Slightly agree",4,"Agree",3,21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"240","Yes","Yes"," "," ","Yes","High school","Some college",8,"Disagree",18,"Strongly","Very much","Disagree",3,"Slightly agree",2.67,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"241","Yes","Yes"," "," ","Yes","High school","Some college",0,"Agree",13,"Strongly","4","Slightly agree",4,"Slightly agree",3.67,16,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,TRUE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"242","Yes","Yes"," "," ","Yes","Graduate school","Graduate school",0,"Disagree",18,"Very strongly","Very much","Slightly disagree",4,"Agree",4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"243","Yes","Yes"," "," ","Yes","Graduate school","Four years of college",3,"Disagree",25.5,"Very strongly","4","Strongly disagree",4,"Disagree",4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,TRUE,2,TRUE,FALSE,FALSE,0,FALSE
"244","Yes","Yes"," ","No","No","Some college","Some college",0,"Strongly agree",35,"Not at all","Very much","Disagree",4,"Strongly agree",1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"245","Yes","Yes"," "," ","Yes","Graduate school","High school",0,"Agree",3,"Very strongly","Very much","Disagree",3,"Agree",2,16,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"246","Yes","Yes"," "," ","Yes","High school","Some college",0,"Disagree",3,"Strongly","Very much","Disagree",4,"Agree",3,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"247","Yes","Yes","Yes"," ","Yes","Some college","Some college",13,"Agree",8,"Very strongly","Very much","Strongly disagree",3,"Agree",3,12,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"248","Yes","Yes","Yes"," ","Yes","Four years of college","Graduate school",0,"Slightly agree",25.5,"Very strongly","4","Strongly disagree",4,"Agree",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"249","Yes","Yes","Yes"," ","Yes","Four years of college","Four years of college",0,"Slightly agree",18,"Strongly","3","Slightly disagree",3,"Slightly disagree",2,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,TRUE,2,TRUE,FALSE,FALSE,0,FALSE
"250","Yes","Dont know/ Not sure/ N/A"," ","No","Yes","Some college","High school",3,"Strongly agree",8,"Very strongly","Very much","Slightly disagree",3,"Strongly agree",2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"251","Dont know/ Not sure/ N/A","No"," "," ","Dont know/ Not sure/ N/A","Four years of college","Four years of college",25.5,"Strongly agree",25.5,"Not at all","4","Slightly agree",4,"Slightly agree",3.33,22,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
"252","Dont know/ Not sure/ N/A","Yes"," "," ","Yes","Graduate school","Four years of college",0,"Slightly disagree",18,"Strongly","Very much","Strongly agree",3,"Agree",3.33,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"253","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Agree",13,"Very strongly","2","Slightly disagree",3,"Slightly disagree",3,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,TRUE,2,TRUE,FALSE,FALSE,0,FALSE
"254","Yes","Yes"," "," ","Yes","High school","Graduate school",0,"Disagree",8,"Very strongly","4","Slightly agree",4,"Strongly agree",4,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"255","Dont know/ Not sure/ N/A",""," "," ","Yes","Graduate school","Four years of college",0,"Strongly agree",8,"Very strongly","Very much","Slightly disagree",3,"Strongly agree",3,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"256","Yes","Yes","Yes"," ","Yes","Four years of college","High school",0,"Slightly disagree",25.5,"Strongly","4","Slightly disagree",3,"Agree",3,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"257","Yes","Yes"," "," ","Yes","Some college","High school",0,"Disagree",13,"Very strongly","3","Slightly disagree",3,"Slightly agree",2,16,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"258","Yes","No"," "," ","Dont know/ Not sure/ N/A","Some college","Graduate school",25.5,"Strongly agree",18,"Somewhat","2","Agree",1,"Disagree",2,18,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,FALSE,1,TRUE
"259","Yes","Yes"," ","No","Yes","Graduate school","Four years of college",0,"Disagree",13,"Strongly","3","Agree",1,"Slightly agree",0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"260","Yes","Yes"," "," ","Yes","Some college","High school",8,"Strongly agree",35,"Somewhat","2","Strongly agree",2,"Disagree",3,16,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,TRUE,FALSE,TRUE,2,TRUE,TRUE,FALSE,1,TRUE
"261","Yes","Yes"," "," ","Yes","Graduate school","Some college",13,"Strongly disagree",8,"Very strongly","4","Strongly disagree",4,"Strongly agree",4,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"262","Yes","Yes"," "," ","Yes","Some college","Some college",0,"Agree",3,"Very strongly","4","Agree",3,"Agree",3,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"263","Yes","Yes"," ","No","Yes","Four years of college","Four years of college",0,"Slightly agree",25.5,"Very strongly","Very much","Disagree",4,"Agree",3,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"264","Yes","Yes"," "," ","Yes","Some college","Did not finish high school",0,"Agree",18,"Somewhat","3","Slightly agree",2,"Slightly agree",3.33,16,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"265","Yes","Yes"," ","No","No","Four years of college","High school",0,"Agree",35,"Strongly","3","Slightly agree",3,"Slightly agree",2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,FALSE,FALSE,0,FALSE
"266","Yes","Yes","Yes"," ","Yes","Graduate school","Graduate school",0,"Strongly disagree",25.5,"Very strongly","4","Strongly disagree",4,"Agree",4,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"267","Yes","Yes"," "," ","Yes","Graduate school","High school",0,"Agree",13,"Very strongly","Very much","Strongly agree",0,"Strongly agree",0,16,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"268","Yes","Yes","Yes"," ","Yes","Four years of college","Four years of college",0,"Slightly agree",35,"Strongly","4","Slightly agree",2,"Agree",2,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,FALSE
"269","Yes","Yes"," ","No","Yes","High school","Some college",0,"Disagree",35,"Somewhat","Very much","Slightly disagree",4,"Agree",3.33,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"270","Yes","Yes"," "," ","Yes","Some college","Some college",0,"Slightly agree",13,"Somewhat","Very much","Slightly agree",3,"Slightly agree",3.33,16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
"271","Yes","Yes"," "," ","Yes","Graduate school","Graduate school",0,"Strongly disagree",25.5,"Very strongly","4","Agree",3,"Slightly disagree",3,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,TRUE,3,TRUE,FALSE,FALSE,0,FALSE
"272","Yes","Yes"," "," ","Yes","Graduate school","High school",0,"Strongly disagree",18,"Somewhat","4","Slightly disagree",3,"Agree",2,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,1,TRUE
"273","Yes",""," "," ","Yes","Four years of college","Four years of college",0,"Disagree",3,"Somewhat","Very much","Slightly agree",4,"Strongly agree",4,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
"274","Yes","Yes"," "," ","Yes","Four years of college","Four years of college",0,"Agree",18,"Somewhat","Very much","Agree",3,"Agree",2,16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,1,TRUE
